SIU;LINHA;SUBLINHA;PC; Endereço do Ponto; Nº Imóvel;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;Total geral;X;Y
10058;503;2;1;ANTONIO ABRAHAO CARAM, AVE;41;;;;;;;;;;;;;;;;;;;;;;3;;;3;608909.9;7803614.33
10058;5106;1;1;ANTONIO ABRAHAO CARAM, AVE;41;;;;;;3;2;1;;2;1;8;3;3;2;2;4;4;2;;;1;;;41;608909.9;7803614.33
10058;5106;2;1;ANTONIO ABRAHAO CARAM, AVE;41;1;;;;;;;;;;;;;;;;;;;;;;;;1;608909.9;7803614.33
10059;64;1;1;ANTONIO ABRAHAO CARAM, AVE;264;;;;;;;;;;;;;;;;1;1;1;;;;;;;4;608535.23;7803624.46
10059;67;1;1;ANTONIO ABRAHAO CARAM, AVE;264;;;;;;;;;;;;;;;;1;;1;2;;;;;;5;608535.23;7803624.46
10059;504;1;1;ANTONIO ABRAHAO CARAM, AVE;264;;;;;;;;;;;;;;;;;;2;;;;;;;2;608535.23;7803624.46
10059;506;1;1;ANTONIO ABRAHAO CARAM, AVE;264;;;;;;;1;;;;;;;;;;;;;;;;;;1;608535.23;7803624.46
10059;5106;1;2;ANTONIO ABRAHAO CARAM, AVE;264;;;;;;;;;;;;3;2;;;1;;;;;;;;;6;608535.23;7803624.46
10059;5401;1;2;ANTONIO ABRAHAO CARAM, AVE;264;;;;;;;3;;;;;1;;;;;;;;;;;;;4;608535.23;7803624.46
10060;64;1;1;ANTONIO ABRAHAO CARAM, AVE;384;;;;;;;;;;;;;;;1;1;1;;;;;;;;4;608386.61;7803572.74
10060;67;1;1;ANTONIO ABRAHAO CARAM, AVE;384;;;;;;;;;;;;;;;;1;;1;;;;;;;2;608386.61;7803572.74
10060;67;5;1;ANTONIO ABRAHAO CARAM, AVE;384;;;;;;;;;;;;;;;;;;1;;;;;;;1;608386.61;7803572.74
10060;504;1;1;ANTONIO ABRAHAO CARAM, AVE;384;;;;;;;;;;1;;;;;;;;;;;;;;;1;608386.61;7803572.74
10060;506;1;1;ANTONIO ABRAHAO CARAM, AVE;384;;;;;;;;;;;;;;;;;;1;;;;;;;1;608386.61;7803572.74
