EV; HR; LT; LG; NV; VL; NL; DG; SV; DT
105;20220708101300;-19,920811;-43,956378;11090;0;712;0;1;12151
105;20220708101256;-19,796152;-44,011353;20860;0;299;0;0;4556
105;20220708101303;-19,919827;-43,997090;40813;2;737;350;3;12728
105;20220708101250;-19,994861;-44,024628;30955;0;238;0;1;41707
105;20220708101256;-19,886057;-43,893508;40433;0;660;0;0;3219
105;20220708101257;-19,953531;-43,969679;30625;0;952;0;0;2448
105;20220708101502;-19,993950;-44,028802;30807;0;234;275;1;472
105;20220708101258;-19,919845;-43,996594;20711;0;737;0;3;12886
105;20220708101300;-19,876595;-43,906497;11146;0;608;0;0;1217
105;20220708101258;-19,817916;-43,984942;11124;0;5577;0;1;15447
105;20220708101304;-19,914273;-44,003661;40649;0;4399;0;1;35307
105;20220708101303;-19,963650;-43,963902;30376;1;597;252;0;2040
105;20220708101305;-19,919212;-43,934314;20909;0;1421;0;1;5439
105;20220708101305;-19,863619;-43,920888;20681;0;5538;0;0;1435
105;20220708101302;-19,852745;-43,877785;20420;0;763;0;1;31888
105;20220708101304;-19,919932;-43,996629;30898;0;737;0;0;371
105;20220708101305;-19,790015;-44,014914;11129;0;3757;0;0;5315
105;20220708101448;-19,832313;-43,977238;10867;0;5623;0;1;7
105;20220708101305;-19,796640;-44,013533;10852;0;5602;0;0;3456
105;20220708101308;-19,905531;-44,017264;40445;0;364;0
105;20220708101305;-20,020419;-44,029101;30780;0;253;0;0;4690
105;20220708101304;-19,973374;-44,019953;30360;0;919;0;1;11851
105;20220708101238;-19,863718;-43,920908;20819;0;580;0;0;14177
105;20220708101304;-19,864394;-43,930033;20333;0;8118;0
105;20220708101302;-19,864301;-43,930546;20311;0;8118;0;1;23212
105;20220708101303;-19,864351;-43,930762;20342;0;1625;0;1;19451
105;20220708101308;-19,952948;-43,970178;30801;0;353;67;0;4098
105;20220708101307;-19,905907;-44,017097;40748;0;364;0;0;1131
105;20220708101306;-19,942361;-43,998650;31038;0;100;0;2;21544
105;20220708101305;-19,863431;-43,926733;10520;0;1627;0;1;22008
105;20220708101303;-19,882895;-43,955272;40786;0;355;0;3;11193
105;20220708101307;-19,973361;-44,019592;30404;0;1115;0;1;41761
105;20220708101306;-19,863666;-43,920904;20641;0;3687;0;0;2162
105;20220708101309;-19,973383;-44,019746;30720;0;3999;0;1;21881
105;20220708101305;-19,876526;-43,906512;11193;0;821;0;0;6609
105;20220708101505;-19,908450;-43,991977;11096;30;5286;58;1;15934
105;20220708101502;-19,838954;-43,966437;10790;35;495;26;1;25984
105;20220708101307;-19,916026;-43,891833;40662;0;700;0;2;16528
105;20220708101302;-19,962672;-43,964544;40594;0;636;0;1;15596
105;20220708101307;-19,973369;-44,019763;30815;0;934;0
105;20220708101501;-19,975979;-44,012219;30773;0;207;0;1;4447
105;20220708101303;-19,994664;-44,024808;30828;0;4074;0
105;20220708101310;-19,830484;-44,013858;10770;0;5620;0;0;19725
105;20220708101307;-19,873918;-43,909193;20741;0;565;0;0;2321
105;20220708101309;-19,864256;-43,926787;20572;0;5397;0;1;16311
105;20220708101310;-19,851692;-43,927479;20508;0;4514;0;0;4979
105;20220708101300;-19,863183;-43,920886;20645;0;1631;0;0;2378
105;20220708101311;-19,909279;-43,895143;20246;0;629;179;0;1577
105;20220708101304;-19,796890;-44,011812;10550;0;1917;0;0;5789
105;20220708101307;-19,864259;-43,929818;40326;0;821;0;0;768
105;20220708101307;-19,863104;-43,935579;30647;0;5282;0;0;1922
105;20220708101308;-19,874829;-43,908572;10631;0;1627;0;1;27319
105;20220708101308;-19,909293;-43,894585;20245;0;612;0;0;2632
105;20220708101311;-19,919696;-43,997196;31016;0;100;77;0;6582
105;20220708101310;-19,790185;-44,015383;10436;10;5577;92;0;6885
105;20220708101308;-19,838289;-43,936131;10751;0;3740;0;0;5022
105;20220708101441;-19,851951;-43,927718;20563;0;7138;33;0;4813
105;20220708101313;-19,953455;-43,969933;30837;0;90;0;0;2449
105;20220708101305;-19,869044;-44,014983;11173;0;5716;0;0;5299
105;20220708101311;-19,888168;-43,895781;20898;0;2374;0
105;20220708101315;-19,822283;-43,947047;10953;0;1863;0;1;15312
105;20220708101310;-19,852328;-43,927773;20427;0;847;349
105;20220708101311;-19,842815;-43,967326;40503;1;5559;295;1;20263
105;20220708101308;-19,852182;-43,927888;20900;0;3693;0;0;1509
105;20220708101312;-19,976494;-43,937942;40847;0;737;0;1;25199
105;20220708101307;-19,870546;-44,010135;40791;0;7121;0;0;481
105;20220708101308;-19,864437;-43,930256;20580;0;5477;0;1;22969
105;20220708101304;-19,901987;-43,963893;11113;0;877;0;0;8708
105;20220708101312;-19,829788;-44,013911;11044;0;293;0;0;1434
105;20220708101308;-19,870516;-44,010055;40790;0;307;0;0;15530
105;20220708101306;-19,838196;-43,936551;10911;0;3745;0;0;8952
105;20220708101312;-19,919652;-43,997158;31015;1;660;213;0;6336
105;20220708101310;-19,973628;-44,019860;30680;0;6698;0
105;20220708101313;-19,939897;-43,912752;30660;0;107;297;1;13855
105;20220708101309;-19,807030;-43,980370;11120;0;1905;0;0;0
105;20220708101308;-19,821412;-43,985971;11150;0;5583;0;1;10769
105;20220708101312;-19,945252;-43,988702;30436;0;107;0
105;20220708101313;-19,962853;-43,987779;30589;0;5620;0;0;2014
105;20220708101316;-19,829858;-44,024083;10948;0;293;0;1;37480
105;20220708101306;-19,884987;-43,979956;40679;0;307;0;0;6832
105;20220708101316;-19,952965;-43,970188;30800;0;97;0;0;2681
105;20220708101308;-19,902446;-43,964310;10833;0;5675;303;0;6554
105;20220708101312;-19,800562;-43,978936;10983;0;493;358;0;3622
105;20220708101314;-19,796632;-44,013506;40640;0;508;0;0;5373
105;20220708101307;-19,797040;-44,013069;10793;0;495;0;0;5379
105;20220708101315;-19,838137;-43,935890;10492;0;5619;0;0;1456
105;20220708101315;-19,797419;-44,012270;10722;0;495;0;0;5631
105;20220708101314;-19,963823;-43,963625;30482;1;5713;298;0;10650
105;20220708101310;-19,864301;-43,927001;10731;0;5282;0;1;20638
105;20220708101314;-19,995192;-44,024683;40861;0;7419;0;1;22196
105;20220708101312;-19,864281;-43,943712;40822;0;380;0;1;22158
105;20220708101314;-19,796922;-44,013001;10929;0;5602;0;0;3395
105;20220708101242;-19,885692;-43,979709;10804;0;3635;338
105;20220708101305;-19,870814;-44,010421;40730;0;872;0;0;10657
105;20220708101312;-19,885376;-43,980586;40682;0;3409;233;0;7189
105;20220708101313;-19,885587;-43,980116;40545;0;5559;0;0;7224
105;20220708101319;-19,963577;-43,963567;10766;0;952;0;0;1883
105;20220708101312;-19,864406;-43,930156;20775;0;5477;0;1;22995
105;20220708101311;-19,885317;-43,979428;10918;4;348;67;0;7783
105;20220708101315;-19,801106;-43,978288;10954;0;1905;0;0;3390
105;20220708101317;-19,874206;-43,908964;10637;0;617;0;0;11019
105;20220708101313;-19,876272;-43,906264;20415;0;606;0;0;14807
105;20220708101447;-19,929571;-43,975193;40738;8;33;88;1;12367
105;20220708101315;-19,797206;-44,012917;40518;0;6018;0;0;5435
105;20220708101314;-19,885883;-43,979090;10506;0;348;0;0;7326
105;20220708101313;-19,885539;-43,979780;10159;0;349;261;0;16606
105;20220708101317;-19,800875;-43,978004;11056;0;5605;0;0;5535
105;20220708101315;-19,944906;-43,988700;30636;0;4023;0;0;9547
105;20220708101316;-19,821646;-43,948522;20562;1;4661;335;1;36636
105;20220708101445;-19,933908;-43,927857;40608;3;340;207;2;2713
105;20220708101317;-19,797517;-43,932014;11202;0;3757;0;1;12021
105;20220708101316;-19,963671;-43,963950;30736;0;3637;0;1;0
105;20220708101451;-19,852576;-43,960905;40823;0;389;0;1;4161
105;20220708101320;-19,953015;-43,970192;30743;0;90;0;0;2567
105;20220708101320;-19,830327;-44,014028;10895;0;293;0;0;1586
105;20220708101317;-19,800561;-43,978490;10685;0;1920;0;0;4307
105;20220708101312;-19,864416;-43,930624;20306;0;3835;0;1;3
105;20220708101320;-19,992957;-44,040270;30764;0;206;0;0;2754
105;20220708101320;-19,809759;-43,970164;30645;0;550;0;1;40943
105;20220708101320;-19,830464;-44,013890;10901;0;5563;0;0;2671
105;20220708101318;-19,963933;-43,964178;30618;1;597;291;0;2099
105;20220708101439;-19,824906;-44,018386;40487;0;297;0;0;0
105;20220708101313;-19,864019;-43,928024;20434;2;853;339;1;10762
105;20220708101321;-19,797030;-44,013688;40636;0;5602;0;0;5093
105;20220708101447;-19,920225;-43,940546;31050;0;4018;0;1;22134
105;20220708101322;-19,876262;-43,906993;11198;0;334;0;0;10501
105;20220708101318;-19,987701;-44,034495;31072;0;245;0;0;1874
105;20220708101322;-19,862835;-43,920965;20831;0;416;0;0;5826
105;20220708101320;-19,864304;-43,926907;20619;0;5284;324;1;16361
105;20220708101321;-19,945246;-43,989161;31063;0;107;0;0;2844
105;20220708101316;-19,885502;-43,979951;40673;0;870;0;0;8837
105;20220708101320;-19,919842;-43,996842;20772;0;1041;0;0;2573
105;20220708101322;-19,885603;-43,980191;10705;0;5976;0;0;7081
105;20220708101321;-19,944298;-43,989667;30993;0;66;0
105;20220708101319;-19,870438;-44,009992;40258;0;7121;0;0;451
105;20220708101321;-19,838232;-43,936630;10610;0;5619;0;0;1369
105;20220708101457;-19,893427;-43,959431;10995;28;334;217;2;13496
105;20220708101314;-19,885195;-43,980109;40554;9;5559;306;0;6775
105;20220708101311;-19,873921;-43,909170;10635;0;2314;0;0;751
105;20220708101321;-19,944026;-43,989199;30635;0;4023;0;0;9320
105;20220708101325;-19,963981;-43,963316;10787;0;952;0
105;20220708101322;-19,797179;-44,012389;10972;0;5977;0;0;3423
105;20220708101324;-19,870637;-44,010124;40839;0;288;0;0;781
105;20220708101323;-19,824844;-44,018324;40495;0;297;0
105;20220708101326;-19,851695;-43,927208;20662;0;72;0
105;20220708101319;-19,874087;-43,908801;10647;0;610;0;0;8105
105;20220708101325;-19,885951;-43,893570;40396;0;655;0;0;3379
105;20220708101319;-19,886414;-43,893497;20550;0;622;0
105;20220708101321;-19,797241;-44,012942;20623;0;768;0;0;6161
105;20220708101443;-19,930613;-43,962341;40285;0;636;0;2;5881
105;20220708101357;-19,951392;-43,940628;30707;14;6;213;1;9091
105;20220708101326;-19,909107;-43,894663;20539;0;574;0;0;12717
105;20220708101325;-19,830510;-44,013797;10725;0;292;0;0;1710
105;20220708101322;-19,838104;-43,936435;10609;0;597;0;0;19245
105;20220708101325;-19,994777;-44,024820;30862;0;7419;0;1;22248
105;20220708101324;-19,832426;-43,924312;20669;0;69;0
105;20220708101323;-19,797224;-44,013796;40637;0;768;0;0;6310
105;20220708101324;-19,848979;-43,912454;11032;0;305;0;2;0
105;20220708101328;-19,837961;-43,936634;10819;0;5619;0
105;20220708101323;-19,956506;-44,000137;31053;0;66;0;2;21288
105;20220708101324;-19,809146;-43,969622;10435;0;1911;0;1;13519
105;20220708101324;-19,909182;-43,950315;20330;0;6740;0;1;23709
105;20220708101318;-19,870795;-44,010495;40732;0;7121;0;0;414
105;20220708101325;-19,912404;-43,987578;11175;0;674;0;1;13351
105;20220708101322;-19,919027;-43,888764;20629;0;614;0;0;2037
105;20220708101503;-19,813678;-44,012253;10652;0;5574;0;0;0
105;20220708101328;-19,823933;-43,975534;10988;0;5607;0;1;11090
105;20220708101328;-19,831088;-44,013977;40491;0;297;0;0;1637
105;20220708101330;-19,872968;-43,966132;11168;0;693;0;3;11150
105;20220708101451;-19,969366;-43,964666;31010;28;660;181;1;23010
105;20220708101328;-19,973618;-44,019920;30531;0;3999;0;1;21404
105;20220708101322;-19,844594;-43,959542;10796;0;5777;62;0;5382
105;20220708101323;-19,886011;-43,979036;10499;0;59;0;0;9061
105;20220708101324;-19,873946;-43,909858;20634;0;6762;0
105;20220708101327;-19,902286;-43,963975;11091;0;877;0;0;3642
105;20220708101331;-19,967339;-43,934075;10641;0;348;0
105;20220708101328;-19,838355;-43,936563;30601;0;3740;0;0;5195
105;20220708101332;-19,829690;-44,013467;10892;0;5585;0;0;1545
105;20220708101329;-19,863185;-43,921222;20604;0;7138;0;0;7275
105;20220708101335;-19,800632;-43,978904;10480;0;5580;75;0;6780
105;20220708101323;-19,795943;-44,011572;10754;0;550;0;0;5408
105;20220708101327;-19,858981;-43,887566;10664;0;3874;0
105;20220708101328;-19,973346;-43,947931;40567;0;5700;0;1;22631
105;20220708101317;-19,810200;-43,969874;11088;0;490;0;1;33605
105;20220708101322;-19,875075;-43,908368;20611;0;5996;0;0;13227
105;20220708101330;-19,829938;-44,013216;10707;0;5976;148;0;8348
105;20220708101318;-19,876295;-43,906606;20718;0;337;0;0;8472
105;20220708101325;-19,875017;-43,908449;20498;0;5996;0;0;13363
105;20220708101328;-19,919640;-43,995626;40591;0;737;0;0;539
105;20220708101330;-19,987713;-44,034373;31034;0;243;0;0;5251
105;20220708101332;-19,963603;-43,963883;10608;0;597;0;0;2085
105;20220708101331;-19,829714;-44,013119;10946;0;293;0;0;1699
105;20220708101331;-19,822863;-43,947749;11079;0;1920;0;1;12443
105;20220708101327;-19,963645;-43,963585;30579;0;5916;0;0;1939
105;20220708101328;-19,797677;-44,012068;40513;0;550;0;0;5340
105;20220708101330;-19,921051;-43,957217;11114;0;712;0;1;12104
105;20220708101326;-19,973964;-44,019026;30312;0;1319;0;1;14128
105;20220708101324;-19,873802;-43,909095;20421;0;639;0;0;11035
105;20220708101322;-19,994924;-44,024594;30957;0;240;0;1;38130
105;20220708101317;-19,994945;-44,024485;30447;0;238;0;1;41720
105;20220708101331;-19,796281;-44,011347;10823;0;6018;0;0;5219
105;20220708101316;-19,963855;-43,963479;30702;0;86;0;0;1147
105;20220708101332;-19,866444;-43,908771;30966;0;597;0;3;23746
105;20220708101448;-19,994596;-44,024153;30947;0;206;0;1;14
105;20220708101324;-19,876508;-43,907099;40593;0;612;0
105;20220708101330;-19,797427;-44,013484;40642;0;508;0;0;5365
105;20220708101331;-19,852445;-43,927518;20566;1;4661;265;0;4851
105;20220708101334;-19,797517;-44,012583;10806;0;502;0
105;20220708101328;-19,863217;-43,920863;20661;0;416;0;0;6307
105;20220708101331;-19,945148;-43,989469;30639;0;4023;0;0;8655
105;20220708101328;-19,963624;-43,963958;40336;0;648;78;0;5115
105;20220708101327;-19,870579;-44,010110;40263;0;7121;0;0;920
105;20220708101336;-19,944218;-43,989639;30658;0;3357;0;0;6817
105;20220708101332;-19,953432;-43,969929;31070;0;97;0;0;2447
105;20220708101332;-19,953047;-43,970155;30694;0;109;208
105;20220708101334;-19,904742;-43,979504;40826;0;3409;0;1;12158
105;20220708101334;-19,902728;-44,020356;11171;0;5716;0;1;23619
105;20220708101334;-19,838033;-43,936335;11095;0;3753;0;0;6189
105;20220708101333;-19,988249;-44,034870;30776;0;243;0;0;5282
105;20220708101333;-19,962807;-43,987755;30822;0;1115;0;0;6357
105;20220708101328;-19,864280;-43,927037;20570;0;5547;0;1;18005
105;20220708101335;-19,869036;-44,014891;40778;0;357;0;0;686
105;20220708101329;-19,945184;-43,989011;31043;0;66;0;0;20942
105;20220708101333;-19,829632;-44,013202;10894;0;5567;0;0;1865
105;20220708101328;-19,918714;-43,888473;20655;0;614;0;0;2155
105;20220708101331;-19,852527;-43,927971;20565;0;4661;0;0;4810
105;20220708101334;-19,801088;-43,978351;11137;0;3896;0;0;3611
105;20220708101330;-19,796982;-44,011701;10836;0;502;0;0;5268
105;20220708101324;-19,875374;-43,908610;20754;0;763;0;0;6048
105;20220708101456;-19,955610;-43,980139;20893;0;59;0;1;2917
105;20220708101334;-19,800850;-43,978026;11057;0;1918;0;0;1731
105;20220708101332;-19,995314;-44,024345;31078;0;245;0;1;27488
105;20220708101331;-19,870451;-44,009799;40633;0;3638;0
105;20220708101332;-19,945324;-43,988811;30789;0;107;0;0;10423
105;20220708101335;-19,884867;-43,980341;40576;1;5700;10;0;22584
105;20220708101334;-19,838007;-43,936049;10915;0;1310;0;0;6155
105;20220708101329;-19,875175;-43,908355;20729;0;2657;0;0;3885
105;20220708101333;-19,875205;-43,908341;10636;0;1625;0;0;6726
105;20220708101335;-19,953194;-43,993743;10629;0;639;0;1;19062
105;20220708101459;-20,003778;-44,010682;31020;12;3999;67;1;6945
105;20220708101328;-19,870794;-44,010460;40733;0;307;0;0;1038
105;20220708101334;-19,863408;-43,935282;30547;0;7081;0;1;26167
105;20220708101335;-19,848662;-43,943877;10963;0;5710;0;1;10944
105;20220708101326;-19,885092;-43,979962;40699;0;870;220;0;8830
105;20220708101328;-19,994556;-44,024076;30944;0;207;0;1;31510
105;20220708101337;-19,838485;-43,936813;30593;0;3740;0;0;4733
105;20220708101330;-19,864378;-43,930627;10460;0;1633;181;1;11224
105;20220708101438;-19,924570;-43,937516;10704;6;5564;111;1;11641
105;20220708101325;-19,885619;-43,979183;10512;0;59;0;0;9191
105;20220708101338;-19,838463;-43,936841;30649;0;3740;0;0;5041
105;20220708101336;-19,886363;-43,893542;20687;0;0
105;20220708101337;-19,797732;-44,011603;10733;0;6018;0;0;5446
105;20220708101337;-19,972963;-43,947414;30973;0;351;0;1;17421
105;20220708101338;-19,917782;-43,995357;40889;0;4399;0
105;20220708101336;-19,889695;-43,969288;40464;0;326;0;1;23325
105;20220708101443;-19,776403;-43,990374;10974;22;768;188;1;19970
105;20220708101340;-19,897333;-43,961329;11165;0;667;0;1;11927
105;20220708101339;-19,922666;-43,995731;40863;0;741;0;3;12433
105;20220708101338;-19,867415;-43,898883;20551;0;407;0;1;25252
105;20220708101338;-19,864440;-43,927365;30544;0;5282;0
105;20220708101334;-19,963904;-43,964139;30484;3;643;142;0;15393
105;20220708101333;-19,863907;-43,935690;30926;0;7079;0
105;20220708101338;-19,863519;-43,920997;20801;0;579;0;0;3977
105;20220708101338;-19,822414;-43,946721;10676;0;5777;0;1;25958
105;20220708101333;-19,885492;-43,980569;40816;0;870;0;0;8875
105;20220708101335;-19,956544;-44,000292;30980;0;107;0;2;14026
105;20220708101342;-19,810113;-43,970272;10958;0;516;0;1;9875
105;20220708101341;-19,829973;-44,013193;10774;0;5996;0;0;8136
105;20220708101509;-19,920305;-43,940518;30917;0;353;0;2;9462
105;20220708101338;-19,843349;-43,966790;40507;0;5976;0;1;23186
105;20220708101341;-19,843406;-43,967097;30653;0;4023;0;0;3808
105;20220708101334;-19,797164;-44,011242;10619;5;5574;224;0;3900
105;20220708101336;-19,945436;-43,988940;31062;0;107;0;0;2803
105;20220708101339;-19,838268;-43,936616;11007;0;597;0;0;19159
105;20220708101338;-19,973519;-44,019303;30804;0;6016;0;1;33061
105;20220708101339;-19,963491;-43,963738;10488;0;597;287;0;1881
105;20220708101336;-19,863810;-43,927898;10518;0;1629;0;1;22230
105;20220708101341;-19,917897;-43,983629;40769;0;1041;0;1;16324
105;20220708101344;-19,863336;-43,927191;20438;1;1633;349;0;564
105;20220708101342;-19,921030;-43,995530;40556;0;402;0;1;22455
105;20220708101334;-19,874076;-43,908776;20620;0;5996;0;0;13518
105;20220708101340;-19,886355;-43,893261;20503;0;5284;0;0;7687
105;20220708101341;-19,868751;-44,014749;40562;0;7140;0;0;9575
105;20220708101348;-19,864332;-43,930806;20690;0;5477;0;0;1035
105;20220708101342;-19,892616;-43,886998;20761;0;679;0;2;19524
105;20220708101343;-19,973163;-44,020991;31001;1;6016;181;1;33137
105;20220708101341;-19,863337;-43,926437;20443;1;851;84
105;20220708101343;-19,863453;-43,935215;30930;2;7081;354;0;12
105;20220708101344;-19,838174;-43,936557;10935;0;5616;0;0;0
105;20220708101341;-19,899738;-43,975997;40658;0;340;0;2;13440
105;20220708101344;-19,864351;-43,943867;40697;0;380;0;1;22005
105;20220708101346;-19,851742;-43,927720;20891;0;851;0;0;2779
105;20220708101341;-19,851595;-43,927512;20522;0;5976;0;0;8697
105;20220708101342;-19,807090;-43,980384;11117;0;5577;0;0;1398
105;20220708101342;-19,945363;-43,988830;30786;0;2557;0;0;5922
105;20220708101346;-19,862659;-43,920661;20821;0;579;0;0;13923
105;20220708101345;-19,797204;-44,012975;20650;0;768;0;0;6344
105;20220708101342;-19,822597;-43,947035;11012;1;3753;41;1;7534
105;20220708101344;-19,988087;-44,034428;30574;0;245;317;0;1898
105;20220708101344;-19,807037;-43,980322;11039;0;5577;0;0;1466
105;20220708101343;-19,842823;-43,967403;10824;0;5620;0;2;19267
105;20220708101441;-19,788272;-43,968616;10868;24;5784;306;1;1959
105;20220708101344;-19,838226;-43,936580;10613;0;810;0;0;3522
105;20220708101347;-19,944985;-43,988676;30633;0;4023;0;0;9421
105;20220708101348;-19,944130;-43,961834;30704;0;82;0;1;3075
105;20220708101345;-19,945287;-43,988764;30795;0;79;0;0;2843
105;20220708101349;-19,797375;-44,012136;30748;4;5602;104;0;3466
105;20220708101344;-19,963753;-43,963898;40426;0;908;0;0;7291
105;20220708101348;-19,963771;-43,964241;30490;0;599;0;0;4074
105;20220708101345;-19,992941;-44,040641;30556;0;206;0;1;33907
105;20220708101352;-19,863516;-43,920837;20640;0;5538;0;0;1950
105;20220708101348;-19,848658;-43,942940;10673;0;5710;79;1;10872
105;20220708101343;-19,870763;-44,010383;40729;0;872;0;0;10340
105;20220708101344;-19,905137;-43,989623;40327;0;606;351;1;32636
105;20220708101350;-19,920859;-43,957152;11116;0;712;0
105;20220708101347;-19,807016;-43,979877;10442;0;1911;0;0;1538
105;20220708101349;-19,973387;-44,019831;30717;0;3999;0;1;21500
105;20220708101346;-19,963889;-43,964198;40645;0;1068;0;0;9192
105;20220708101347;-19,884824;-43,979882;40686;2;2354;23;0;9994
105;20220708101348;-19,973539;-44,019673;30878;0;1115;0;1;40289
105;20220708101347;-19,886236;-43,893619;20552;0;407;0;0;4269
105;20220708101347;-19,994760;-44,024612;30959;0;238;0;1;41975
105;20220708101349;-19,919734;-43,997147;20894;0;739;113;0;497
105;20220708101350;-19,919638;-43,995541;40579;0;737;0;3;12926
105;20220708101352;-19,838171;-43,936531;10818;0;3753;0;0;4457
105;20220708101352;-19,876387;-43,907091;20319;0;636;0
105;20220708101344;-19,822685;-43,947241;40521;0;4661;134;1;36813
105;20220708101349;-19,822288;-43,949821;20514;0;4514;0
105;20220708101349;-19,874404;-43,908939;20506;0;7140;0;0;13120
105;20220708101351;-19,838050;-43,935901;10491;0;5619;0
105;20220708101353;-19,883902;-43,962269;11177;0;734;0;2;11849
105;20220708101342;-19,885158;-43,979979;40824;1;345;132;0;7598
105;20220708101349;-19,838443;-43,936816;30586;0;3740;0;0;4753
105;20220708101352;-19,979103;-44,003492;30931;0;908;0;1;31792
105;20220708101353;-19,800949;-43,977841;10985;0;516;0;0;1748
105;20220708101346;-19,995025;-44,024884;30995;0;238;0;1;40446
105;20220708101347;-19,840544;-43,901618;20676;0;416;0;0;7407
105;20220708101345;-19,905940;-44,017100;40746;0;364;0;0;1349
105;20220708101349;-19,796918;-44,013165;10813;0;541;0;0;5404
105;20220708101353;-19,952693;-43,970078;31005;0;90;0;0;8119
105;20220708101355;-19,952972;-43,970135;30698;0;90;0;0;9388
105;20220708101352;-19,843658;-43,966588;40528;0;5564;0;1;27277
105;20220708101354;-19,918862;-43,888622;20863;0;614;0;0;2437
105;20220708101351;-19,838105;-43,936163;10782;0;952;0
105;20220708101354;-19,919640;-43,997075;31066;0;684;0;0;695
105;20220708085902;-19,952624;-43,970043;31004;0;353;0;3;0
105;20220708101355;-19,801079;-43,978400;10986;0;1920;0;0;4320
105;20220708101503;-19,972410;-43,946949;30621;0;351;0;0;151
105;20220708101355;-19,964038;-43,963302;10784;0;5916;0;0;1896
105;20220708101347;-19,797241;-44,012733;10789;0;495;0;0;5466
105;20220708101352;-19,885925;-43,980407;40827;0;870;0;0;8496
105;20220708101355;-19,973372;-44,019540;31085;0;899;0;1;31835
105;20220708101354;-19,953053;-43,970137;30741;0;90;0;0;2505
105;20220708101358;-19,822619;-43,947028;30672;0;4023;0;3;24146
105;20220708101446;-19,883304;-44,012063;40597;28;1077;11;0;5004
105;20220708101350;-19,796243;-44,011336;10702;0;4514;0;0;8152
105;20220708101354;-19,851727;-43,927197;20449;0;3636;0;0;11
105;20220708101351;-19,885048;-43,979965;40829;1;13;289;0;10002
105;20220708101355;-19,814538;-44,002434;11156;0;5572;0;1;18237
105;20220708101357;-19,952498;-43,970326;30595;0;952;0;0;2441
105;20220708101349;-19,869332;-44,014811;40530;0;5559;0;0;9695
105;20220708101457;-19,896516;-43,927322;11109;49;597;8;2;14062
105;20220708101355;-19,796914;-44,013186;30747;0;5602;0;0;3446
105;20220708101349;-19,890186;-43,921226;30894;0;677;0;2;13070
105;20220708101354;-19,919463;-43,888724;20652;0;614;0
105;20220708101352;-19,885586;-43,980356;40668;1;309;197;0;12141
105;20220708101356;-19,965475;-43,972610;30626;0;952;0;3;4182
105;20220708101357;-19,874565;-43,908847;10632;0;698;0;0;4413
105;20220708101357;-19,864292;-43,930098;10661;0;3835;0;1;19280
105;20220708101354;-19,863118;-43,926822;10659;0;6039;166;1;18098
105;20220708101350;-19,870457;-44,009952;40264;0;309;0;0;1055
105;20220708101454;-19,918074;-43,936729;30984;1;3357;244;2;12637
105;20220708101353;-19,951836;-43,927500;30913;0;97;0;1;11479
105;20220708101353;-19,862982;-43,921241;20605;0;574;0;0;13216
105;20220708101352;-19,944158;-43,989592;30793;0;5632;38
105;20220708101357;-19,919603;-43,995909;40580;0;737;0;0;508
105;20220708101354;-19,973379;-44,019789;30887;0;7340;0;1;41335
105;20220708101354;-19,963737;-43,963845;40429;0;5286;0;0;4478
105;20220708101353;-19,797307;-44,013514;10815;0;541;0;0;5325
105;20220708101359;-19,808092;-43,928030;10439;0;3757;0;0;1665
105;20220708101358;-19,869044;-44,014458;40602;0;357;0;0;733
105;20220708101359;-19,995098;-44,024711;40719;0;7419;0;1;22212
105;20220708101421;-19,949827;-43,991469;31013;0;660;0;1;29424
105;20220708101357;-19,838088;-43,935903;10938;0;5619;0;0;1426
105;20220708101507;-19,943382;-43,989496;30915;5;353;0;2;2880
105;20220708101355;-19,838031;-43,936371;10936;0;3745;0;0;9747
105;20220708101354;-19,806777;-43,980084;10831;0;550;335;0;1620
105;20220708101357;-19,873900;-43,908881;10621;0;6039;0;0;6121
105;20220708101502;-19,971282;-43,965860;30640;0;952;0;1;20843
105;20220708101356;-19,869076;-44,014460;40776;0;357;223;0;766
105;20220708101358;-19,863674;-43,921000;20913;0;7739;0;0;2531
105;20220708101502;-19,896837;-44,021649;11064;16;59;247;1;21939
105;20220708101359;-19,949997;-43,991342;31014;0;660;322;1;29558
105;20220708101357;-19,797262;-44,013577;10928;0;5609;0;0;5448
105;20220708101357;-19,963750;-43,964213;30739;0;100;0;0;5823
105;20220708101356;-19,838058;-43,936377;11006;0;597;0;0;23780
105;20220708101357;-19,918953;-43,888848;20533;0;574;0;0;10868
105;20220708101357;-19,973611;-44,019777;31003;0;6016;0;1;31162
105;20220708101357;-19,868786;-43,910677;20835;0;4614;0;1;20930
105;20220708101358;-19,909339;-43,895021;20345;0;612;0;0;2915
105;20220708101357;-19,979656;-43,966139;30850;0;599;0;1;17252
105;20220708101357;-19,902226;-43,990183;40678;0;345;0;1;24771
105;20220708101400;-19,830689;-44,013636;10900;0;5563;0;0;2714
105;20220708101402;-19,953627;-43,969636;30628;0;952;0;0;2385
105;20220708101359;-19,863682;-43,920935;20699;0;844;0;0;2003
105;20220708101358;-19,973367;-44,019671;30812;0;1057;0;1;20020
105;20220708101359;-19,869413;-44,014863;40529;0;5976;0;0;9666
105;20220708101359;-19,838205;-43,936452;10607;0;810;0;0;3547
105;20220708101357;-19,884820;-43,980102;40609;0;340;0;0;5545
105;20220708101355;-19,885923;-43,893724;40355;0;660;0;0;3262
105;20220708101401;-19,801035;-43,978603;10965;0;3896;0;0;3467
